Timestamp,Cell 1 Voltage,Cell 2 Voltage,Cell 1 Current,Cell 2 Current,Cell 1 Temp,Cell 2 Temp,V_bank,Cell 1 C_rate,Cell 2 C_rate,Interval Number,capacidad
2023-11-14 11:33:11,3.66849451110529,3.696095763343655,-2.599566,-2.599566,17.35940244743658,18.59671265451305,7.364590274448945,1.0,1.0,1.0,47
2023-11-14 11:33:12,3.66849451110529,3.696095763343655,-2.599566,-2.599566,17.35940244743658,18.59671265451305,7.364590274448945,1.0,1.0,1.0,49
2023-11-14 11:33:13,3.667837338515155,3.69494571103204,-2.599566,-2.599566,17.323811787720597,18.94963955799621,7.362783049547195,1.0,1.0,1.0,50
2023-11-14 11:33:14,3.666851579637101,3.693795658732193,-2.599598,-2.599598,17.398542862204945,18.663820504706617,7.360647238369294,1.0,1.0,1.0,51
2023-11-14 11:33:15,3.665701527623545,3.692974192810935,-2.599566,-2.599566,17.622525078014597,18.98137049442287,7.35867572043448,1.0,1.0,1.0,53
2023-11-14 11:33:16,3.664715768764071,3.6921527268956784,-2.599614,-2.599614,17.469682411657725,18.86499783789733,7.356868495659749,1.0,1.0,1.0,54
2023-11-14 11:33:17,3.66405859619585,3.6913312609864217,-2.599574,-2.599574,17.430559614392248,18.769730428592,7.355389857182272,1.0,1.0,1.0,56
2023-11-14 11:33:18,3.66405859619585,3.6913312609864217,-2.599574,-2.599574,17.430559614392248,18.769730428592,7.355389857182272,1.0,1.0,1.0,57
2023-11-14 11:33:19,3.663237130490929,3.690345501903232,-2.599518,-2.599518,17.38786916846064,18.75208298175879,7.353582632394161,1.0,1.0,1.0,59
2023-11-14 11:33:20,3.662415664791958,3.6898526223648753,-2.599534,-2.599534,17.494573723577503,19.0377680817703,7.352268287156834,1.0,1.0,1.0,60
2023-11-14 11:33:21,3.661758492237064,3.688866863294637,-2.599542,-2.599542,17.444787202557873,18.70619175998027,7.350625355531701,1.0,1.0,1.0,62
2023-11-14 11:33:22,3.6607727334118585,3.687716811056936,-2.599566,-2.599566,17.43767356817648,18.79443404439623,7.348489544468794,1.0,1.0,1.0,63
2023-11-14 11:33:23,3.659951267730728,3.687223931530088,-2.599558,-2.599558,17.334489834305575,18.829719258653423,7.347175199260816,1.0,1.0,1.0,64
2023-11-14 11:33:24,3.65912980205554,3.686402465656801,-2.599574,-2.599574,17.505240238657517,18.8755801228616,7.345532267712342,1.0,1.0,1.0,66
2023-11-14 11:33:25,3.65912980205554,3.686402465656801,-2.599574,-2.599574,17.505240238657517,18.8755801228616,7.345532267712342,1.0,1.0,1.0,67
2023-11-14 11:33:26,3.658308336386296,3.685580999789503,-2.599566,-2.599566,17.476794612207765,18.797962865354865,7.343889336175799,1.0,1.0,1.0,69
2023-11-14 11:33:27,3.657486870722992,3.684923827099977,-2.599542,-2.599542,17.519461150364492,18.95669133281653,7.342410697822968,1.0,1.0,1.0,70
2023-11-14 11:33:28,3.657158284459333,3.6842666544142832,-2.599534,-2.599534,17.60476014074779,18.910850126760163,7.341424938873617,1.0,1.0,1.0,72
2023-11-14 11:33:29,3.656501111934866,3.6832808953929255,-2.599558,-2.599558,17.562116306355787,19.0236702352766,7.339782007327792,1.0,1.0,1.0,73
2023-11-14 11:33:30,3.655679646284628,3.682788015885479,-2.599542,-2.599542,17.576332172786994,19.09767246421849,7.338467662170107,1.0,1.0,1.0,75
2023-11-14 11:33:31,3.655679646284628,3.682788015885479,-2.599542,-2.599542,17.576332172786994,19.09767246421849,7.338467662170107,1.0,1.0,1.0,76
2023-11-14 11:33:32,3.654693887512177,3.6816379637098113,-2.599526,-2.599526,17.537235511798926,18.787376202387044,7.336331851221988,1.0,1.0,1.0,78
2023-11-14 11:33:33,3.6540367150019577,3.6811450842095432,-2.599582,-2.599582,17.55500790154727,18.97431963044117,7.335181799211501,1.0,1.0,1.0,79
2023-11-14 11:33:34,3.653379542495536,3.680816497877228,-2.599518,-2.599518,17.61186635001637,19.08005544978464,7.334196040372763,1.0,1.0,1.0,80
2023-11-14 11:33:35,3.652886663118211,3.6801593252154654,-2.599518,-2.599518,17.427002517636144,18.98489582903284,7.333045988333677,1.0,1.0,1.0,82
2023-11-14 11:33:36,3.652065197494081,3.6795021525575313,-2.599542,-2.599542,17.43767356817648,18.868525332188504,7.331567350051612,1.0,1.0,1.0,83
2023-11-14 11:33:37,3.652065197494081,3.6795021525575313,-2.599542,-2.599542,17.43767356817648,18.868525332188504,7.331567350051612,1.0,1.0,1.0,85
2023-11-14 11:33:38,3.65157231812245,3.679173566229999,-2.599502,-2.599502,17.601206918827693,18.928482667414244,7.330745884352449,1.0,1.0,1.0,86
2023-11-14 11:33:39,3.6505865593855904,3.678023514091166,-2.599558,-2.599558,17.72907388997918,19.04129238237264,7.328610073476756,1.0,1.0,1.0,88
2023-11-14 11:33:40,3.650257973141868,3.677366341445663,-2.599494,-2.599494,17.665152976973257,18.82266274767772,7.32762431458753,1.0,1.0,1.0,89
2023-11-14 11:33:41,3.649765093778061,3.676709168803983,-2.599526,-2.599526,17.64739271401505,19.02719479357944,7.326474262582044,1.0,1.0,1.0,91
2023-11-14 11:33:42,3.648943628176458,3.676380582484576,-2.599558,-2.599558,17.63673562312492,19.10824190691284,7.325324210661034,1.0,1.0,1.0,92
2023-11-14 11:33:43,3.648943628176458,3.676380582484576,-2.599558,-2.599558,17.63673562312492,19.10824190691284,7.325324210661034,1.0,1.0,1.0,93
2023-11-14 11:33:44,3.6487793350568487,3.67572340984863,-2.59951,-2.59951,17.64384042821445,19.19277688243123,7.3245027449054785,1.0,1.0,1.0,95
2023-11-14 11:33:45,3.647793576344167,3.6750662372165057,-2.599574,-2.599574,17.68291129972279,18.97784509490345,7.322859813560672,1.0,1.0,1.0,96
2023-11-14 11:33:46,3.6474649901085017,3.67457335774492,-2.599542,-2.599542,17.69711656390261,18.670883058335885,7.322038347853422,1.0,1.0,1.0,98
2023-11-14 11:33:47,3.646479231407191,3.6739161851194817,-2.59951,-2.59951,17.792969861132054,19.07300819642017,7.320395416526672,1.0,1.0,1.0,99
2023-11-14 11:33:48,3.646479231407191,3.673259012497863,-2.599526,-2.599526,17.661601079737917,18.92495629023984,7.319738243905054,1.0,1.0,1.0,101
2023-11-14 11:33:49,3.646150645175315,3.673423305652909,-2.599502,-2.599502,17.64739271401505,18.910850126760163,7.319573950828224,1.0,1.0,1.0,102
2023-11-14 11:33:50,3.646150645175315,3.673423305652909,-2.599502,-2.599502,17.64739271401505,18.910850126760163,7.319573950828224,1.0,1.0,1.0,104
2023-11-14 11:33:51,3.645493472714405,3.672601839880063,-2.59951,-2.59951,17.704218732086375,18.98489582903284,7.318095312594467,1.0,1.0,1.0,105
2023-11-14 11:33:52,3.6450005933712086,3.671616080960522,-2.599518,-2.599518,17.61186635001637,18.8614702775917,7.316616674331731,1.0,1.0,1.0,106
2023-11-14 11:33:53,3.644179127803948,3.6714517878081,-2.599478,-2.599478,17.785871534167615,19.15403621112418,7.315630915612049,1.0,1.0,1.0,108
2023-11-14 11:33:54,3.643686248466432,3.670630322049569,-2.599534,-2.599534,17.56922439667565,19.10119567554715,7.314316570516,1.0,1.0,1.0,109
2023-11-14 11:33:55,3.643686248466432,3.670466028898579,-2.599502,-2.599502,17.668704796600284,19.12233360541012,7.314152277365011,1.0,1.0,1.0,111
2023-11-14 11:33:56,3.643686248466432,3.670466028898579,-2.599502,-2.599502,17.668704796600284,19.12233360541012,7.314152277365011,1.0,1.0,1.0,112
2023-11-14 11:33:57,3.642700489797788,3.669973149447038,-2.59951,-2.59951,17.69711656390261,18.95316547799486,7.312673639244826,1.0,1.0,1.0,114
2023-11-14 11:33:58,3.6423719035768,3.6693159768483214,-2.599478,-2.599478,17.73972494509444,18.9707941010026,7.31168788042512,1.0,1.0,1.0,115
2023-11-14 11:33:59,3.642043317356756,3.668987390550394,-2.599566,-2.599566,17.761024980599572,19.00604647546601,7.311030707907149,1.0,1.0,1.0,117
2023-11-14 11:34:00,3.641386144919508,3.668165924809746,-2.599534,-2.599534,17.63673562312492,19.09767246421849,7.309552069729253,1.0,1.0,1.0,118
2023-11-14 11:34:01,3.641057558702304,3.668001631662331,-2.599558,-2.599558,17.761024980599572,19.07300819642017,7.309059190364635,1.0,1.0,1.0,119
2023-11-14 11:34:02,3.64040038627073,3.667344459075056,-2.599566,-2.599566,17.7823222560662,19.14699163141628,7.307744845345786,1.0,1.0,1.0,121
2023-11-14 11:34:03,3.64040038627073,3.667344459075056,-2.599566,-2.599566,17.7823222560662,19.14699163141628,7.307744845345786,1.0,1.0,1.0,122
2023-11-14 11:34:04,3.639907506949533,3.667180165928833,-2.599526,-2.599526,17.658049104859323,18.98137049442287,7.307087672878366,1.0,1.0,1.0,124
2023-11-14 11:34:05,3.639578920736583,3.666522993346323,-2.59955,-2.59955,17.746825264064213,19.090625850103017,7.306101914082905,1.0,1.0,1.0,125
2023-11-14 11:34:06,3.6390860414189294,3.666194407056497,-2.599542,-2.599542,17.789420735844637,19.203341197086008,7.305280448475427,1.0,1.0,1.0,127
2023-11-14 11:34:07,3.638921748313519,3.665701527623545,-2.599542,-2.599542,17.77522347045128,19.15403621112418,7.304623275937064,1.0,1.0,1.0,128
2023-11-14 11:34:08,3.638428868998702,3.6653729413361016,-2.599598,-2.599598,17.910048368206514,19.238551501618247,7.303801810334804,1.0,1.0,1.0,130
2023-11-14 11:34:09,3.638428868998702,3.6653729413361016,-2.599598,-2.599598,17.910048368206514,19.238551501618247,7.303801810334804,1.0,1.0,1.0,131
2023-11-14 11:34:10,3.637935989686011,3.664880061906721,-2.599582,-2.599582,17.917141390399117,19.25615430886093,7.302816051592732,1.0,1.0,1.0,132
2023-11-14 11:34:11,3.6376074034787313,3.6645514756216575,-2.59955,-2.59955,17.867483907656215,19.150513952924744,7.302158879100389,1.0,1.0,1.0,134
2023-11-14 11:34:12,3.636950231067007,3.66405859619585,-2.59959,-2.59959,17.89940827075049,19.206862509638903,7.301008827262857,1.0,1.0,1.0,135
2023-11-14 11:34:13,3.6366216448625615,3.663401423631437,-2.599518,-2.599518,17.704218732086375,19.090625850103017,7.300023068493999,1.0,1.0,1.0,137
2023-11-14 11:34:14,3.6361287655576646,3.663237130490929,-2.599574,-2.599574,17.8852204195769,19.14346924656553,7.299365896048593,1.0,1.0,1.0,138
2023-11-14 11:34:15,3.6361287655576646,3.663237130490929,-2.599574,-2.599574,17.8852204195769,19.14346924656553,7.299365896048593,1.0,1.0,1.0,140
2023-11-14 11:34:16,3.6356358862548928,3.662579957931277,-2.599566,-2.599566,17.92778036021281,19.206862509638903,7.298215844186169,1.0,1.0,1.0,141
2023-11-14 11:34:17,3.6349787138545007,3.662087078514035,-2.599582,-2.599582,17.910048368206514,19.305433894757005,7.297065792368535,1.0,1.0,1.0,143
2023-11-14 11:34:18,3.6348144207549935,3.662087078514035,-2.599574,-2.599574,17.8852204195769,19.15403621112418,7.296901499269028,1.0,1.0,1.0,144
2023-11-14 11:34:19,3.6341572483593216,3.661265612823391,-2.599574,-2.599574,17.998689611986254,19.273755558282662,7.295422861182713,1.0,1.0,1.0,145
2023-11-14 11:34:20,3.634485834556685,3.6609370265487984,-2.599542,-2.599542,17.7823222560662,19.04834079058556,7.295422861105484,1.0,1.0,1.0,147
2023-11-14 11:34:21,3.634485834556685,3.6609370265487984,-2.599542,-2.599542,17.7823222560662,19.04834079058556,7.295422861105484,1.0,1.0,1.0,148
2023-11-14 11:34:22,3.633828662162901,3.6607727334118585,-2.599558,-2.599558,17.941964602929954,19.175168432693404,7.29460139557476,1.0,1.0,1.0,150
2023-11-14 11:34:23,3.633171489772893,3.660115560866479,-2.599558,-2.599558,17.910048368206514,19.199819821722567,7.293287050639371,1.0,1.0,1.0,151
2023-11-14 11:34:24,3.633335782870041,3.659951267730728,-2.59955,-2.59955,17.8461975973032,19.231509941602773,7.293287050600769,1.0,1.0,1.0,153
2023-11-14 11:34:25,3.6325143173866574,3.659951267730728,-2.599558,-2.599558,17.95614764725487,19.277275621593137,7.292465585117386,1.0,1.0,1.0,154
2023-11-14 11:34:26,3.632350024290689,3.659294095190104,-2.599582,-2.599582,17.913594916890883,19.24559281171909,7.291644119480791,1.0,1.0,1.0,156
2023-11-14 11:34:27,3.632350024290689,3.659294095190104,-2.599582,-2.599582,17.913594916890883,19.24559281171909,7.291644119480791,1.0,1.0,1.0,157
